track_id,duration,name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name,release_date,artist_id,artist_name
7cO1NxKwHNTAWZg0tFcBZh,303386,H-Town,11,0.718,0.794,-5.196,0.274,0.00738,0.0,0.0367,0.396,140.044,2Xc5DinWY2lPA8ZWmTpvSO,The Adventures of DRANKenstein,2011-11-15,2H04ktXWZVHHf46E2NxxJa,Short Dawg
0AlhIyUElwlSLMvFmeRVMv,286506,Bone,8,0.643,0.889,-5.268,0.291,0.0942,0.0,0.146,0.687,128.23,2Xc5DinWY2lPA8ZWmTpvSO,The Adventures of DRANKenstein,2011-11-15,2H04ktXWZVHHf46E2NxxJa,Short Dawg
6BwNGJe9NWVcb3KjBpqGja,210627,Let Me Hit,6,0.562,0.52,-7.497,0.221,0.156,0.0,0.231,0.38,144.028,5a8pjaTVVudamWwABpZORm,Fresh Muzik Vol. 1,2011-03-01,2H04ktXWZVHHf46E2NxxJa,Short Dawg
1GZpUAOBSkYm8IO8aVHfOt,201798,I Just Wanna Hit,6,0.478,0.653,-6.566,0.0823,0.116,0.0,0.656,0.334,144.384,7bVof2TaYmNBdMdyiwE7mW,Southern Flame Spitta 3.5,2009-01-27,2H04ktXWZVHHf46E2NxxJa,Short Dawg
4Xcj4L2aiarXihwtsTI26g,229984,Come Down The Pole,6,0.317,0.595,-7.408,0.276,0.0386,0.0,0.888,0.327,72.055,7bVof2TaYmNBdMdyiwE7mW,Southern Flame Spitta 3.5,2009-01-27,2H04ktXWZVHHf46E2NxxJa,Short Dawg
2iwZH4HqKg1NNC6YzEDuRI,256498,I Got Paper,5,0.633,0.942,-5.624,0.193,0.116,0.0,0.0979,0.669,138.009,7bVof2TaYmNBdMdyiwE7mW,Southern Flame Spitta 3.5,2009-01-27,2H04ktXWZVHHf46E2NxxJa,Short Dawg
7smTU53A61l5kanH2SFrl9,200698,We Do It For Fun Pt. 2,38,0.804,0.448,-11.07,0.105,0.000562,0.0,0.108,0.314,84.994,162Jqsk5OLw4qnoNc0ZfKV,Family Ties Ent,2009-03-01,7JDx2l9hbNg7vlr6eVLbKV,Tha Joker
7GlAyiOEppAjFI0DWzzG8i,146181,We Do It For Fun Pt.1,41,0.771,0.557,-5.171,0.482,0.043,0.0,0.107,0.454,136.093,0gbM0h1ViLbk45ktmbWtZw,We Do It For Fun Pt.1 - Single,2011-03-14,7JDx2l9hbNg7vlr6eVLbKV,Tha Joker
4ksU1r3Icpz29eBMFGUFbX,240561,We Do It For Fun Pt. 3,25,0.643,0.478,-12.772,0.314,0.00671,0.0,0.117,0.636,162.031,162Jqsk5OLw4qnoNc0ZfKV,Family Ties Ent,2009-03-01,7JDx2l9hbNg7vlr6eVLbKV,Tha Joker
1v5fg0M01vitHudTBEkoR2,250383,Blow It All (feat. Future),22,0.639,0.963,-3.568,0.0849,0.0383,0.0,0.329,0.547,147.017,14GSbpSxHYP3m53qaADl07,Numbers Dont Lie,2011-04-21,7JDx2l9hbNg7vlr6eVLbKV,Tha Joker
5URTDb48kxfseTp3aBCFVA,218409,Dope,23,0.775,0.547,-9.093,0.0493,0.483,0.0,0.0935,0.446,132.023,5fMsyJFMzpN4LdfnEMMOl3,The Phenom,2011-12-18,7JDx2l9hbNg7vlr6eVLbKV,Tha Joker
5FoaMbfDpQGwPtlipGHK3a,169168,Pot Head,21,0.641,0.639,-7.97,0.12,0.0134,0.0,0.307,0.591,150.605,1lkQPzgWzlWcbIKWpYoowo,Why So Serious,2010-10-30,7JDx2l9hbNg7vlr6eVLbKV,Tha Joker
5rLKH5OONuMo07zcea7GUE,206654,We Do It for Fun Pt. 7,14,0.821,0.697,-8.084,0.251,0.00883,0.0,0.126,0.668,169.98,1lkQPzgWzlWcbIKWpYoowo,Why So Serious,2010-10-30,7JDx2l9hbNg7vlr6eVLbKV,Tha Joker
7FBWy8bDG1DCaVkIY0XXpA,152058,We Do It for Fun Pt. 8,19,0.88,0.656,-6.004,0.175,0.0299,0.0,0.0937,0.512,90.008,14GSbpSxHYP3m53qaADl07,Numbers Dont Lie,2011-04-21,7JDx2l9hbNg7vlr6eVLbKV,Tha Joker
7EqXUOzh8i0IxUYoBXMa6E,273423,I Aint Got a Type,18,0.672,0.639,-6.91,0.144,0.279,0.0,0.147,0.718,137.067,5TiVjjj0O7NbzBBZ5TYkr2,Show Money,2013-06-11,7JDx2l9hbNg7vlr6eVLbKV,Tha Joker
6gGFW3WsNUlG9nSsTgKYzK,242704,Light up (feat. Big Fruit & Damar Jackson),16,0.773,0.639,-5.757,0.0379,0.0303,1.64e-05,0.0943,0.427,135.001,4Tgm13yMgWKSYKkrDGgm5O,The Explanation,2013-02-20,7JDx2l9hbNg7vlr6eVLbKV,Tha Joker
7FdPNzOaG7FnIXiFm53cq4,193616,Can't Let You Go (feat. Nick Grant),45,0.863,0.521,-9.386,0.176,0.506,2.59e-05,0.116,0.637,111.958,5VSqSiMz865dFXnhhj2fgj,Can't Let You Go (feat. Nick Grant),2021-04-02,2QOP6zKx1d0gGEtuuXOvJ3,Terrace Martin
77DDuCXiHl6rsnCoC4t5RT,156774,As The World Turns,43,0.771,0.652,-5.438,0.209,0.0811,0.0,0.117,0.43,123.857,0hn6fGxoMi2e3bgrWzkseX,As The World Turns,2022-08-26,2QOP6zKx1d0gGEtuuXOvJ3,Nick Grant
0X9tyUxH6fPN0C2BgESONf,160879,FEDS,42,0.48,0.982,-1.007,0.414,0.0351,0.0,0.183,0.51,182.174,4PXGJHjmwPOZjQyCz6tRzE,God Bless The Child,2020-06-26,2QOP6zKx1d0gGEtuuXOvJ3,Nick Grant
71d0lchALPqiRFOFK97UIk,204000,Since Elementary,41,0.814,0.593,-9.521,0.324,0.595,0.0,0.103,0.854,159.878,4vfgYrG8nEUrwXJ0xbGYZs,Since Elementary,2023-06-02,2QOP6zKx1d0gGEtuuXOvJ3,Nick Grant
61I14mQFghcIJMlJAGe5MA,174880,Heaven,36,0.812,0.796,-4.353,0.223,0.0394,1.53e-06,0.101,0.74,88.008,5IkgmLrvrSkw6vtXSBtPsb,Heaven,2018-09-28,2QOP6zKx1d0gGEtuuXOvJ3,IAMNOBODI
6kucgKooDNPIOTjaUc2Ayk,257346,Newno,30,0.498,0.877,-2.188,0.327,0.271,0.0,0.182,0.304,82.438,4d6OhZkOXeqEeM2g7TCopV,Newno,2017-07-20,2QOP6zKx1d0gGEtuuXOvJ3,Lophiile
1rigvEOBalxC1oEJ7GQhFt,174756,'96 Bulls,28,0.524,0.768,-8.333,0.47,0.437,0.0,0.103,0.475,166.145,0Z2KGj1qspfGj87YSMpZJw,Dreamin' Out Loud,2018-05-18,2QOP6zKx1d0gGEtuuXOvJ3,Nick Grant
5vkrlGw17u5nI3adDozJrb,207637,Get Up (feat. WatchTheDuck),27,0.837,0.636,-6.081,0.2,0.0296,0.0,0.0964,0.449,102.051,3J55Ez08LgsIp78X8lOLdZ,Return of the Cool,2017-01-13,2QOP6zKx1d0gGEtuuXOvJ3,Nick Grant
5Gg7ACkF0DnxAPgogKUg03,122168,Boogey Man,25,0.573,0.736,-6.007,0.377,0.482,0.0,0.208,0.589,84.578,28MdeSf9cBG53JGBe4Gdf5,Carolina Diaries,2021-11-26,2QOP6zKx1d0gGEtuuXOvJ3,Nick Grant
3odsY8T2e8kSRIPUyxo4dq,287480,The Switch Up,15,0.818,0.662,-6.345,0.209,0.194,0.0,0.264,0.37,123.021,0Z2KGj1qspfGj87YSMpZJw,Dreamin' Out Loud,2018-05-18,2QOP6zKx1d0gGEtuuXOvJ3,Nick Grant
2jeUX4OsipQqpeiBCWSnGR,264413,Stockholm Syndrome (feat. KXNG Crooked),46,0.659,0.878,-4.879,0.366,0.0897,0.0,0.0524,0.502,124.819,6hTlfMRAEJBMyETemdH5Qq,CHOMP,2020-11-17,6fFfnKGVI6X3lkCr8Qw1g1,Russ
59aAAmuqG1bmcjvKURrXJn,230844,The Streets,42,0.493,0.515,-9.719,0.298,0.0191,0.0,0.243,0.191,136.03,42jAH3qJTULSWkclxPDmDk,The Streets,2022-08-23,6fFfnKGVI6X3lkCr8Qw1g1,D3 The Rocstar
4qNWg7lqTsGdtuWJYlKmIR,288000,Playground,41,0.815,0.729,-6.152,0.186,0.167,7.67e-06,0.115,0.525,149.952,2dRJ7a4MVLcFodx9HauSKf,Playground,2021-07-02,6fFfnKGVI6X3lkCr8Qw1g1,Hi-Rez
2Boi1OhVx0AYtYJ0ciFrqS,274727,He Gone,37,0.656,0.631,-6.297,0.204,0.00103,0.0,0.283,0.342,137.961,0ywSVIjZtQMvgRdZEVIA3z,He Gone,2023-05-12,6fFfnKGVI6X3lkCr8Qw1g1,Rikanatti
6YoiRbXQBRRqDlwsMxNLab,196056,B.c.,35,0.628,0.698,-7.637,0.348,0.0219,0.0,0.178,0.416,180.225,7pPkAKpInKBhJz6s0nh1zd,B.c.,2019-01-11,6fFfnKGVI6X3lkCr8Qw1g1,KXNG Crooked
1msIXVmmIMZECCfeF6qozs,254978,Welcome to Planet X (We're Coming for You) [with Eminem & The Observer],32,0.598,0.457,-8.05,0.329,0.158,0.0,0.337,0.191,105.783,7tAvwQbvo5TSios8A355CE,Good vs. Evil (Deluxe Edition),2016-12-11,6fFfnKGVI6X3lkCr8Qw1g1,KXNG Crooked
1VXnyPV4102zixXIihrtqd,251239,Bodies,31,0.774,0.69,-6.041,0.0634,0.111,1.49e-05,0.0917,0.55,129.962,3gSoya4Wtil2YSZf7oHaC1,Bodies,2021-02-15,6fFfnKGVI6X3lkCr8Qw1g1,Merkules
5JjNi7eNVM0mwDhJ1hznn7,268747,Dream Big - Feat. Akon,31,0.447,0.932,-4.374,0.454,0.191,0.0,0.0805,0.535,83.09,710lJtGI8VqnzUJMODYKSn,Dream Big,2008-09-09,6fFfnKGVI6X3lkCr8Qw1g1,KXNG Crooked
56Brr4CTPqMjpaPrHRva27,220500,Not That Bad,30,0.655,0.732,-7.47,0.0881,0.038,4.5e-05,0.269,0.452,79.969,4McIXJv902aqoF0fa7DgeE,Not That Bad,2017-09-22,6fFfnKGVI6X3lkCr8Qw1g1,Forever M.C.
6pvpprObrRCccKPpd5kq5g,150377,Welcome to the Eastside,28,0.947,0.432,-10.405,0.339,0.0536,0.0,0.0759,0.741,116.963,4OsLTlMGlapqWdZW0rFmpz,Welcome to the Eastside,2023-01-15,6fFfnKGVI6X3lkCr8Qw1g1,KXNG Crooked
2P8wItbUXEYabqM2y5hqe9,161187,Worth Saving,41,0.829,0.402,-14.746,0.0899,0.051,0.242,0.123,0.165,83.521,14einXDedW9QJDJITaA7JL,Worth Saving,2022-11-11,1orGzEcUk9PolAOUmBZLR1,Jurdan Bryant
3VbVRFmYsqmtaeFo4RSXXe,133200,Can We Still Hang?,37,0.772,0.476,-12.4,0.438,0.653,0.0,0.346,0.629,80.059,017wj3y9EorQcVV6mQ3zyQ,Can We Still Hang?,2014-12-26,1orGzEcUk9PolAOUmBZLR1,Jurdan Bryant
4Plx7zqYwY2mgtrhoQTFHS,124825,ENOUGH,23,0.716,0.379,-18.341,0.0563,0.899,0.88,0.0893,0.26,99.954,6S66XKZAxClMo9gnLQd74O,NOT FOR NOTHING,2022-04-22,1orGzEcUk9PolAOUmBZLR1,Jurdan Bryant
5GgRW7OBpM66aPgj5yvnDl,141119,1419,19,0.845,0.272,-12.833,0.256,0.688,0.0,0.0919,0.404,68.018,6S66XKZAxClMo9gnLQd74O,NOT FOR NOTHING,2022-04-22,1orGzEcUk9PolAOUmBZLR1,Jurdan Bryant
64ZG3wZPnJWQ94pvpUqvjk,200000,NOT FOR NOTHING,18,0.834,0.188,-18.058,0.172,0.644,0.000926,0.108,0.356,120.031,6S66XKZAxClMo9gnLQd74O,NOT FOR NOTHING,2022-04-22,1orGzEcUk9PolAOUmBZLR1,Jurdan Bryant
5ZVvTA46BAlnb5iqJ4DBV2,150783,TIME SPENT,18,0.698,0.444,-12.057,0.238,0.472,0.000366,0.107,0.599,138.895,6S66XKZAxClMo9gnLQd74O,NOT FOR NOTHING,2022-04-22,1orGzEcUk9PolAOUmBZLR1,Jurdan Bryant
46r5OU7RwRoAMLuhpxHZwh,138666,Outside,16,0.656,0.668,-6.144,0.311,0.315,1.03e-06,0.0917,0.618,90.187,0VoN7D59vrVHxyZ6GoA1Dy,Outside,2019-03-01,1orGzEcUk9PolAOUmBZLR1,Jurdan Bryant
1lNEQSaud9Q0NNwB1AZN3k,125176,STEPS,16,0.705,0.422,-9.482,0.541,0.408,0.0,0.441,0.522,168.063,6S66XKZAxClMo9gnLQd74O,NOT FOR NOTHING,2022-04-22,1orGzEcUk9PolAOUmBZLR1,Jurdan Bryant
5HNXvv17UqggsQACjT1AJE,223427,NEEDED,15,0.742,0.394,-13.129,0.42,0.597,0.00357,0.111,0.392,93.971,6S66XKZAxClMo9gnLQd74O,NOT FOR NOTHING,2022-04-22,1orGzEcUk9PolAOUmBZLR1,Jurdan Bryant
5iRiaArKTmZlayLdW3CjzJ,142393,Pour Me,15,0.472,0.581,-11.86,0.274,0.151,0.0,0.0809,0.574,172.276,58Se0pGQ9zCc7ELowNBMqa,Pour Me,2018-01-04,1orGzEcUk9PolAOUmBZLR1,Jurdan Bryant
58nLMb5qqqwvfechq107Oh,162667,Funny (feat. Childish Major),45,0.531,0.805,-6.73,0.132,0.332,0.00494,0.474,0.727,97.143,19obOmlq0RUz1TgM7fE3he,Funny (feat. Childish Major),2021-03-16,4bMNzAopkqYTwkBLwMKsF1,Benét
4LVwpmzsTdYxBCpB4OVUON,117551,F Yah Job,43,0.82,0.511,-11.348,0.247,0.2,1.08e-05,0.0774,0.404,98.009,7w45wsr130MbFpfZ9yA9ni,"Thank you, God. For it all.",2021-07-23,4bMNzAopkqYTwkBLwMKsF1,Childish Major
4jhPApJuuR4TQMLPW7sWLn,207647,Wife You - Curtis Lowe Remix,43,0.665,0.588,-8.685,0.047,0.14,0.00179,0.147,0.799,102.043,297xyyok9K1bh2fg9BMsE6,Wife You (Curtis Lowe Remix),2020-03-15,4bMNzAopkqYTwkBLwMKsF1,Childish Major
1xcMifdl2glV5Kx76EtGCG,195866,Shine,42,0.735,0.665,-5.232,0.0453,0.0993,2.73e-06,0.421,0.296,76.029,4jhjFaUZluEBFQ4BcPmlrd,Shine,2018-12-26,4bMNzAopkqYTwkBLwMKsF1,Childish Major
0KbPGoZfbrbsqncQcW9IQy,266250,I Like You (feat. DRAM & 6lack),39,0.68,0.646,-5.513,0.0969,0.0292,3.47e-05,0.109,0.184,112.016,40ndDsBa2V2PKozv4dMuA0,WOO$AH,2017-12-15,4bMNzAopkqYTwkBLwMKsF1,Childish Major
57e2Ut4bs6u3mriHX6qkBj,191459,Wife You,39,0.814,0.698,-4.646,0.0444,0.196,1.53e-06,0.12,0.514,102.0,5OIXiKShyOmKIbzF6P8as7,Wife You,2020-03-19,4bMNzAopkqYTwkBLwMKsF1,Childish Major
5KNoyjCDbXVPhzAX3CZsnC,182692,Happy Birthday (feat. SZA & Isaiah Rashad),37,0.741,0.78,-6.779,0.118,0.0335,0.000283,0.117,0.623,117.098,40ndDsBa2V2PKozv4dMuA0,WOO$AH,2017-12-15,4bMNzAopkqYTwkBLwMKsF1,Childish Major
0U5j16YqqCUuLAN2vunfgK,186109,For You,37,0.778,0.691,-6.098,0.351,0.648,1.94e-05,0.124,0.41,123.905,31930PbkQiaxgcCsmX0Rkf,Dirt Road Diamond,2019-09-05,4bMNzAopkqYTwkBLwMKsF1,Childish Major
57SDU0fLQmcxziVQMtc0SQ,172116,NoEyeInTeam,37,0.772,0.691,-4.603,0.181,0.0763,0.0,0.119,0.501,145.046,40ndDsBa2V2PKozv4dMuA0,WOO$AH,2017-12-15,4bMNzAopkqYTwkBLwMKsF1,Childish Major
4vlQBryZKYcPeclRx4yX7K,204093,Disrespectful (feat. ScHoolboy Q),29,0.907,0.551,-8.314,0.493,0.0533,0.0,0.117,0.711,145.027,7w45wsr130MbFpfZ9yA9ni,"Thank you, God. For it all.",2021-07-23,4bMNzAopkqYTwkBLwMKsF1,Childish Major
1ARDct8fIzTX7AEwyjgTEF,179815,Mean the Most - Edit,44,0.436,0.523,-11.311,0.158,0.304,0.0,0.122,0.844,176.572,5XrsB0YjsgEftjA9etarsL,NEHRUVIANDOOM (REDUX),2019-10-11,1b5fazYV5ecKkQHKTlwLG8,MF DOOM
0HQQISJ54PRyaIfpOfK0Xy,212035,MellowWithMe,43,0.545,0.426,-11.212,0.199,0.389,0.0199,0.125,0.371,88.593,6NygZr8oKXteJ7qxzVceFq,Nehruvia: The Nehruvian,2015-05-11,1b5fazYV5ecKkQHKTlwLG8,Bishop Nehru
0dkaNSy8kq97d0FW492jrT,182804,Driftin',40,0.71,0.356,-12.929,0.239,0.0238,0.0,0.111,0.228,87.644,2RlqdwCaiDJBegO1WbjMrE,Nehruvia: Elevators: Act I & II,2023-02-03,1b5fazYV5ecKkQHKTlwLG8,Bishop Nehru
6jWzKMxV9Y8HHCUmhQqUc2,230341,Great Things - Edit,28,0.586,0.74,-9.182,0.302,0.317,0.0,0.437,0.884,93.365,5XrsB0YjsgEftjA9etarsL,NEHRUVIANDOOM (REDUX),2019-10-11,1b5fazYV5ecKkQHKTlwLG8,MF DOOM
5UFCe0ovH0HmdaYFaeyhzd,236068,In My Zone,40,0.916,0.624,-7.663,0.109,0.327,0.0,0.117,0.375,121.971,3B7Xyyqd0GOYxC2J4kYg4N,Nehruvia: My Disregarded Thoughts,2020-05-08,1b5fazYV5ecKkQHKTlwLG8,Bishop Nehru
58SZT5uhH48OHmzasEbeRX,157524,So Alone - Edit,32,0.689,0.389,-10.266,0.273,0.0415,0.00188,0.108,0.412,87.302,5XrsB0YjsgEftjA9etarsL,NEHRUVIANDOOM (REDUX),2019-10-11,1b5fazYV5ecKkQHKTlwLG8,MF DOOM
4EYooxqz0KMe27Ce2iezrW,186070,Meathead,39,0.471,0.771,-5.257,0.234,0.196,3.33e-06,0.137,0.861,78.147,3B7Xyyqd0GOYxC2J4kYg4N,Nehruvia: My Disregarded Thoughts,2020-05-08,1b5fazYV5ecKkQHKTlwLG8,Bishop Nehru
6vdpfWprsxZb4F2VN6raq5,220160,Fickle Mind$,39,0.436,0.908,-3.429,0.309,0.857,1.78e-05,0.116,0.921,87.473,6VdsJfEWJFVswqKFC1vu4Z,Nehruvia (Redux),2012-11-13,1b5fazYV5ecKkQHKTlwLG8,Bishop Nehru
0cD17ysgBhwHRYcfOLxjDJ,151579,Om - Edit,35,0.637,0.793,-7.59,0.219,0.21,0.0,0.138,0.532,98.884,5XrsB0YjsgEftjA9etarsL,NEHRUVIANDOOM (REDUX),2019-10-11,1b5fazYV5ecKkQHKTlwLG8,MF DOOM
4trNk9rtGQdiRFZULFlw92,193288,Boy!,35,0.85,0.533,-9.625,0.214,0.177,0.0,0.518,0.468,149.057,05nSRB4bta3gW8QUIT2S4a,Nehruvian Tuesdays Volume: 2,2022-08-26,1b5fazYV5ecKkQHKTlwLG8,Bishop Nehru
4OWhcwHOnB7ZLGJI0Fo4oN,106374,Dawg House,57,0.976,0.665,-5.75,0.152,0.00487,5.08e-06,0.115,0.756,119.965,1sjsLTzS0WxitdFmqvPpUW,Dawg House,2022-08-26,4yYYCSCDUTypErQMZv5iSg,Ray Vaughn
3ILtDXaZM2TjJuhAOzgk2u,238052,Tradeline,50,0.652,0.663,-6.455,0.337,0.00262,2.55e-05,0.118,0.379,145.068,16PMPx5G0MTsrjFVbkUsKR,Tradeline,2022-10-28,4yYYCSCDUTypErQMZv5iSg,Ray Vaughn
6rCj7kub7xxSvkdKBFyQ4W,234664,Mannequin,47,0.805,0.48,-6.998,0.166,0.302,0.0,0.107,0.498,135.919,2p6jl1M9uh40sIv1KA5aKW,Mannequin,2022-06-24,4yYYCSCDUTypErQMZv5iSg,Ray Vaughn
4Pbygk2v96q46GcpkFXsPy,170661,Sandcastles,47,0.802,0.701,-5.564,0.214,0.0341,0.0,0.205,0.476,135.045,3HL4Ly3lvYntdBZIfdvuPK,Sandcastles,2023-01-27,4yYYCSCDUTypErQMZv5iSg,Ray Vaughn
4nSZjdHbCtGIqqkfzh7UiD,124362,Not Allowed,42,0.784,0.713,-3.518,0.375,0.0933,0.0,0.0561,0.694,165.809,3L9Yghdryz9ynOqzcWEA6x,Peer Pressure,2021-08-25,4yYYCSCDUTypErQMZv5iSg,Ray Vaughn
49JrqaegBsfKpLYewW7XmU,270063,Picking Cherries,37,0.671,0.56,-7.222,0.57,0.526,1.06e-06,0.379,0.107,91.872,43LkvukwXeIUgs00l0kX8T,Picking Cherries,2022-04-15,4yYYCSCDUTypErQMZv5iSg,Ray Vaughn
2DGnABzkL00nPLJnBWKmWi,179568,Kim Possible,36,0.832,0.611,-5.157,0.142,0.15,0.0,0.112,0.567,138.988,4Frrw8EkIDu80AzDpZ99St,Kim Possible,2022-11-18,4yYYCSCDUTypErQMZv5iSg,Ray Vaughn
46OODCuxQvWXNNneIYN0sp,167403,Tap,35,0.951,0.666,-5.254,0.204,0.286,0.0,0.0971,0.698,109.023,3L9Yghdryz9ynOqzcWEA6x,Peer Pressure,2021-08-25,4yYYCSCDUTypErQMZv5iSg,Ray Vaughn
2IcjY9UwqRZirNc12ijYNV,160031,Top Shottas,34,0.894,0.85,-4.92,0.342,0.139,0.0,0.136,0.694,132.082,3L9Yghdryz9ynOqzcWEA6x,Peer Pressure,2021-08-25,4yYYCSCDUTypErQMZv5iSg,Ray Vaughn
7z6NQ0uluF4Ch3bhMgFlIc,139488,TED TALK,16,0.821,0.723,-6.761,0.411,0.159,0.0,0.569,0.656,119.929,4MNXSbmlYQbq5JwoquKCz8,NO SLEEP IN THE CITY,2023-02-17,4yYYCSCDUTypErQMZv5iSg,PRICE
3jhqpJK154neWpSjMRvQwa,148498,Middle School,58,0.82,0.432,-10.289,0.311,0.352,8.06e-06,0.104,0.59,71.853,3BK4u957KIbGWwCei94bgO,Mirrors In A Dark Room,2021-03-19,2A1dxDBORVkkbHJDVDOhed,Free Party
7AUXScBeRD7EXEFOsglJag,142409,Wimbledon,55,0.871,0.434,-12.141,0.372,0.0859,0.0,0.0934,0.44,148.885,3AlI6rmqiVJWDopXWdCb2m,Wimbledon,2022-05-20,2A1dxDBORVkkbHJDVDOhed,Free Party
2FTU5cvbNVY6BbHV8jhG78,194803,Helly's & Foams,53,0.794,0.442,-10.272,0.417,0.485,3.19e-05,0.112,0.414,76.773,3MSNbq2OuJxw36qGFmfPT3,PG BABY,2021-09-03,2A1dxDBORVkkbHJDVDOhed,Free Party
1hegHGW3yUFJxRWOVl5ga9,217043,Gratuity,53,0.627,0.472,-10.482,0.414,0.605,0.0,0.104,0.408,114.245,3RGJQBgfxj2bYWCoEPoc5e,Gratuity,2022-09-30,2A1dxDBORVkkbHJDVDOhed,Free Party
3VJ8igvVANy82fdtJtpGWJ,165697,Heaven on Earth?,52,0.541,0.5,-13.556,0.352,0.391,5.88e-05,0.098,0.132,117.464,3RGJQBgfxj2bYWCoEPoc5e,Gratuity,2022-09-30,2A1dxDBORVkkbHJDVDOhed,Free Party
5FpA9VUCUquTkHPpn5Uaiq,217031,Sandbox,51,0.562,0.508,-13.009,0.303,0.175,0.000666,0.167,0.37,122.014,4XH6r97ff6p58FGNxexSBy,Sandbox,2022-10-07,2A1dxDBORVkkbHJDVDOhed,Free Party
3mDaCneJoPlAexIC7cXCFV,175563,Distant,48,0.734,0.845,-5.64,0.225,0.452,0.0,0.14,0.809,73.205,3BK4u957KIbGWwCei94bgO,Mirrors In A Dark Room,2021-03-19,2A1dxDBORVkkbHJDVDOhed,Free Party
0n1VrelcxEj2QzOvAFTnST,153020,Favorite Jeans,44,0.631,0.685,-6.769,0.0303,0.104,0.0146,0.141,0.503,75.0,3MSNbq2OuJxw36qGFmfPT3,PG BABY,2021-09-03,2A1dxDBORVkkbHJDVDOhed,Free Party
1v2aQ5953RmLWAIxwpsHD7,222817,PG Baby,35,0.592,0.364,-13.397,0.445,0.756,1.22e-05,0.11,0.377,82.787,3MSNbq2OuJxw36qGFmfPT3,PG BABY,2021-09-03,2A1dxDBORVkkbHJDVDOhed,Free Party
6M4RQmZE9VVOB9n1OJAx4b,192085,Love Jones,34,0.491,0.619,-7.473,0.424,0.264,0.0,0.199,0.728,180.176,3BK4u957KIbGWwCei94bgO,Mirrors In A Dark Room,2021-03-19,2A1dxDBORVkkbHJDVDOhed,Free Party
2YiOB2GiCHUbIA9TqaEFkS,208727,Walkthrough! (feat. Eminem),47,0.708,0.812,-5.468,0.263,0.0031,0.0,0.11,0.22,157.091,7c7CTwIQhbdfe9MdjhEiwJ,I Died For This!?,2021-08-27,4Ew8VmfE06siL2THiMBwPP,GRIP
7hSPpPpVUjIEEnqVJg5iob,109125,Spatula,47,0.801,0.571,-10.723,0.0889,0.0274,0.0119,0.118,0.281,141.952,3m4CJOSI9oeKHuTCmDGhqs,Spatula,2021-12-03,4Ew8VmfE06siL2THiMBwPP,GRIP
5UldJxuMst4yL1ONpNUylD,162680,Dirty Work,41,0.874,0.64,-7.469,0.265,0.229,1.3e-05,0.13,0.484,118.114,3jyq0LSSrc2pm7eclMhqqa,Dirty Work,2022-03-18,4Ew8VmfE06siL2THiMBwPP,GRIP
6yBNX4txB2sEggpBsigcF0,155994,IDFT!?,39,0.903,0.606,-5.35,0.335,0.0336,0.0,0.11,0.679,147.555,7c7CTwIQhbdfe9MdjhEiwJ,I Died For This!?,2021-08-27,4Ew8VmfE06siL2THiMBwPP,GRIP
3Uqv1FU5OwU6hVOdj81VQa,179250,Cassius,36,0.344,0.824,-7.002,0.135,0.00573,0.0,0.0775,0.43,80.985,26bwkDvo9hJSK7O1SUELQ3,Halo,2020-05-05,4Ew8VmfE06siL2THiMBwPP,GRIP
4VRTetiegWL4r6eT3Fy8nd,165589,911 (Clap for Em),34,0.881,0.626,-6.576,0.311,0.183,7.99e-06,0.606,0.414,95.038,6SQauK3zG3tzA5NjK7Aulx,911 (Clap for Em),2019-08-03,4Ew8VmfE06siL2THiMBwPP,GRIP
3udJ09ioWBam8g9AlfUpvY,162909,100YD Dash (Madden 20 Original Soundtrack),34,0.826,0.718,-6.685,0.317,0.133,0.000129,0.0957,0.637,82.451,4UyKbjtQ4cn8UOUHNlLWPR,100YD Dash (Madden 20 Original Soundtrack),2019-07-24,4Ew8VmfE06siL2THiMBwPP,GRIP
3Sxd2zTEoWwMPAVbBJGwAC,186000,No Más!,34,0.607,0.875,-6.385,0.196,0.00856,0.0,0.404,0.346,92.061,26bwkDvo9hJSK7O1SUELQ3,Halo,2020-05-05,4Ew8VmfE06siL2THiMBwPP,GRIP
40RlGQN0bFbeIHkSIqJoDB,177391,'94 Flow (feat. AHYES),34,0.546,0.953,-4.71,0.457,0.0313,0.0,0.272,0.716,184.121,5kuKCusxrrY7zzCrnCqe2j,5 & A F*** You,2022-10-04,4Ew8VmfE06siL2THiMBwPP,GRIP
0tk5j9BcmGEzdRziv2U8aR,191481,Peaks N Pitfalls,34,0.642,0.595,-10.019,0.546,0.604,0.0,0.0972,0.833,79.727,0ZyQCcrEs9zGWadDPdZCjE,Peaks N Pitfalls,2021-02-16,4Ew8VmfE06siL2THiMBwPP,GRIP
743RarKaAOMYFjGkZ44Mct,176741,Call,44,0.719,0.613,-8.846,0.193,0.157,3.2e-06,0.101,0.19,87.98,1TTd0iMUtCjzvoQTzMcCLo,"Sadboy, Vol. 1",2023-05-05,40mGQmqwScWdeqW08ff7vu,Reggie Becton
